order_id,user_id,restaurant_id,city,city_tier,order_time,order_value,discount_applied,status,is_crisis_period
ORD05488,U0051,R054,Vadodara,Tier-2,2024-01-12 15:07:00,300.86,0.0,delivered,False
ORD05489,U0456,R070,Coimbatore,Tier-2,2024-02-13 20:45:00,123.93,22.12,delivered,False
ORD05490,U0347,R027,Indore,Tier-2,2024-01-05 22:49:00,340.31,0.0,delivered,False
ORD05491,U0120,R088,Coimbatore,Tier-2,2024-03-17 12:50:00,293.06,36.35,delivered,True
ORD05492,U0442,R028,Vadodara,Tier-2,2024-01-07 11:26:00,228.59,0.0,delivered,False
ORD05493,U0047,R055,Bangalore,Tier-1,2024-02-07 11:08:00,292.66,0.0,delivered,False
ORD05494,U0494,R046,Delhi,Tier-1,2024-02-03 13:13:00,182.71,0.0,delivered,False
ORD05495,U0306,R012,Vadodara,Tier-2,2024-03-23 05:55:00,238.09,0.0,delivered,True
ORD05496,U0040,R039,Coimbatore,Tier-2,2024-01-23 20:21:00,130.3,28.85,delivered,False
ORD05497,U0131,R096,Coimbatore,Tier-2,2024-03-28 13:37:00,160.38,26.29,delivered,True
ORD05498,U0170,R045,Indore,Tier-2,2024-03-25 12:51:00,101.04,0.0,cancelled,True
ORD05499,U0005,R091,Delhi,Tier-1,2024-01-22 19:06:00,146.51,0.0,delivered,False
ORD05500,U0011,R050,Mumbai,Tier-1,2024-02-21 19:01:00,237.33,69.47,cancelled,False
ORD05501,U0456,R088,Coimbatore,Tier-2,2024-02-12 13:15:00,117.23,0.0,delivered,False
ORD05502,U0123,R020,Bangalore,Tier-1,2024-03-04 12:44:00,228.43,56.69,delivered,False
ORD05503,U0239,R047,Indore,Tier-2,2024-02-20 11:54:00,257.22,49.77,delivered,False
ORD05504,U0381,R022,Mumbai,Tier-1,2024-03-17 21:52:00,164.86,0.0,cancelled,False
ORD05505,U0100,R053,Mumbai,Tier-1,2024-03-29 23:04:00,208.12,0.0,delivered,False
ORD05506,U0060,R061,Bangalore,Tier-1,2024-02-05 22:44:00,91.87,9.32,delivered,False
ORD05507,U0211,R041,Coimbatore,Tier-2,2024-02-15 08:09:00,133.89,0.0,delivered,False
ORD05508,U0402,R003,Surat,Tier-2,2024-01-17 14:31:00,431.53,0.0,delivered,False
ORD05509,U0070,R100,Vadodara,Tier-2,2024-01-17 21:15:00,149.56,0.0,delivered,False
ORD05510,U0299,R075,Indore,Tier-2,2024-03-05 14:49:00,178.52,0.0,delivered,False
ORD05511,U0065,R072,Delhi,Tier-1,2024-01-18 04:33:00,226.6,54.24,delivered,False
ORD05512,U0377,R017,Surat,Tier-2,2024-01-14 13:56:00,200.24,0.0,delivered,False
ORD05513,U0207,R042,Mumbai,Tier-1,2024-03-09 14:07:00,242.66,0.0,delivered,False
ORD05514,U0299,R034,Indore,Tier-2,2024-02-26 20:50:00,206.28,0.0,cancelled,False
ORD05515,U0077,R064,Bhopal,Tier-2,2024-02-05 20:00:00,238.05,0.0,delivered,False
ORD05516,U0183,R052,Vadodara,Tier-2,2024-03-16 21:01:00,370.59,0.0,cancelled,False
ORD05517,U0354,R062,Delhi,Tier-1,2024-02-03 12:36:00,149.31,0.0,delivered,False
ORD05518,U0223,R022,Mumbai,Tier-1,2024-02-14 04:23:00,197.94,0.0,delivered,False
ORD05519,U0491,R094,Coimbatore,Tier-2,2024-01-14 19:01:00,176.12,39.58,delivered,False
ORD05520,U0271,R065,Bhopal,Tier-2,2024-01-19 14:06:00,253.51,62.49,cancelled,False
ORD05521,U0388,R080,Delhi,Tier-1,2024-03-23 18:11:00,195.32,0.0,delivered,False
ORD05522,U0198,R060,Surat,Tier-2,2024-03-29 12:56:00,312.1,0.0,cancelled,True
ORD05523,U0452,R039,Coimbatore,Tier-2,2024-03-24 19:43:00,242.12,62.86,cancelled,True
ORD05524,U0204,R056,Surat,Tier-2,2024-03-23 11:47:00,161.34,0.0,delivered,True
ORD05525,U0325,R012,Vadodara,Tier-2,2024-03-13 14:54:00,178.54,29.59,delivered,False
ORD05526,U0351,R096,Coimbatore,Tier-2,2024-02-22 20:56:00,137.59,0.0,delivered,False
ORD05527,U0135,R013,Vadodara,Tier-2,2024-02-16 21:57:00,84.52,10.46,delivered,False
ORD05528,U0376,R093,Bangalore,Tier-1,2024-01-25 08:35:00,109.99,0.0,delivered,False
ORD05529,U0016,R078,Delhi,Tier-1,2024-03-20 21:52:00,162.07,0.0,cancelled,False
ORD05530,U0453,R088,Coimbatore,Tier-2,2024-01-19 21:19:00,226.72,0.0,delivered,False
ORD05531,U0145,R008,Delhi,Tier-1,2024-02-19 10:32:00,277.72,0.0,delivered,False
ORD05532,U0255,R062,Delhi,Tier-1,2024-01-25 11:27:00,183.79,0.0,delivered,False
ORD05533,U0395,R076,Bangalore,Tier-1,2024-01-18 12:48:00,318.04,0.0,delivered,False
ORD05534,U0443,R061,Bangalore,Tier-1,2024-01-16 15:41:00,176.91,0.0,delivered,False
ORD05535,U0251,R046,Delhi,Tier-1,2024-02-18 19:52:00,185.18,0.0,delivered,False
ORD05536,U0188,R094,Coimbatore,Tier-2,2024-03-13 14:48:00,183.96,0.0,delivered,False
ORD05537,U0238,R033,Mumbai,Tier-1,2024-01-29 19:28:00,193.3,40.55,delivered,False
ORD05538,U0387,R091,Delhi,Tier-1,2024-01-21 06:10:00,159.77,0.0,delivered,False
ORD05539,U0092,R065,Bhopal,Tier-2,2024-01-16 11:57:00,169.43,0.0,cancelled,False
ORD05540,U0057,R029,Mumbai,Tier-1,2024-01-29 13:20:00,181.76,0.0,delivered,False
ORD05541,U0107,R095,Coimbatore,Tier-2,2024-03-03 14:26:00,152.17,33.1,delivered,False
ORD05542,U0284,R033,Mumbai,Tier-1,2024-02-16 11:53:00,111.52,24.85,delivered,False
ORD05543,U0422,R035,Bhopal,Tier-2,2024-01-05 19:04:00,131.14,0.0,delivered,False
ORD05544,U0085,R093,Bangalore,Tier-1,2024-03-18 11:03:00,145.21,0.0,delivered,False
ORD05545,U0208,R059,Indore,Tier-2,2024-01-10 20:57:00,161.01,46.44,delivered,False
ORD05546,U0039,R030,Indore,Tier-2,2024-01-05 16:30:00,581.68,73.62,delivered,False
ORD05547,U0462,R034,Indore,Tier-2,2024-02-02 16:03:00,223.8,0.0,delivered,False
ORD05548,U0419,R016,Indore,Tier-2,2024-03-17 08:01:00,331.08,0.0,delivered,True
ORD05549,U0168,R062,Delhi,Tier-1,2024-02-27 23:52:00,214.8,0.0,delivered,False
ORD05550,U0218,R098,Bhopal,Tier-2,2024-03-17 22:20:00,228.19,24.62,delivered,True
ORD05551,U0386,R098,Bhopal,Tier-2,2024-03-24 14:53:00,122.41,33.04,delivered,True
ORD05552,U0235,R024,Delhi,Tier-1,2024-01-05 17:04:00,319.16,0.0,delivered,False
ORD05553,U0369,R024,Delhi,Tier-1,2024-03-03 19:28:00,363.44,0.0,delivered,False
ORD05554,U0482,R083,Indore,Tier-2,2024-02-21 16:00:00,150.68,0.0,delivered,False
ORD05555,U0135,R028,Vadodara,Tier-2,2024-03-17 17:01:00,267.61,55.66,cancelled,True
ORD05556,U0158,R035,Bhopal,Tier-2,2024-02-27 21:21:00,352.01,0.0,delivered,False
ORD05557,U0069,R053,Mumbai,Tier-1,2024-02-04 19:09:00,198.22,0.0,delivered,False
ORD05558,U0097,R095,Coimbatore,Tier-2,2024-03-04 20:44:00,251.13,0.0,delivered,False
ORD05559,U0122,R003,Surat,Tier-2,2024-01-21 13:59:00,301.08,57.45,delivered,False
ORD05560,U0023,R078,Delhi,Tier-1,2024-01-22 12:26:00,119.77,0.0,delivered,False
ORD05561,U0360,R021,Indore,Tier-2,2024-02-11 22:59:00,314.25,0.0,cancelled,False
ORD05562,U0368,R032,Surat,Tier-2,2024-03-06 16:22:00,145.1,37.48,delivered,False
ORD05563,U0246,R100,Vadodara,Tier-2,2024-02-01 11:29:00,102.11,0.0,delivered,False
ORD05564,U0033,R004,Mumbai,Tier-1,2024-02-03 20:02:00,166.96,21.46,delivered,False
ORD05565,U0179,R052,Vadodara,Tier-2,2024-03-02 19:50:00,167.72,45.44,delivered,False
ORD05566,U0444,R061,Bangalore,Tier-1,2024-01-02 09:50:00,178.46,0.0,delivered,False
ORD05567,U0099,R071,Mumbai,Tier-1,2024-01-18 23:56:00,230.9,0.0,delivered,False
ORD05568,U0336,R042,Mumbai,Tier-1,2024-01-23 13:41:00,175.61,19.47,cancelled,False
ORD05569,U0035,R054,Vadodara,Tier-2,2024-03-02 12:54:00,235.18,0.0,delivered,False
ORD05570,U0342,R094,Coimbatore,Tier-2,2024-01-15 09:14:00,141.31,0.0,delivered,False
ORD05571,U0151,R040,Surat,Tier-2,2024-03-21 20:46:00,228.91,0.0,delivered,True
ORD05572,U0127,R097,Bhopal,Tier-2,2024-03-15 20:06:00,281.39,0.0,delivered,False
ORD05573,U0093,R057,Bhopal,Tier-2,2024-02-12 23:03:00,145.61,0.0,delivered,False
ORD05574,U0143,R095,Coimbatore,Tier-2,2024-03-12 10:01:00,489.29,0.0,delivered,False
ORD05575,U0046,R021,Indore,Tier-2,2024-03-17 12:43:00,174.71,47.18,delivered,True
ORD05576,U0460,R090,Mumbai,Tier-1,2024-02-27 18:04:00,219.18,0.0,delivered,False
ORD05577,U0056,R013,Vadodara,Tier-2,2024-03-06 14:14:00,80.0,0.0,cancelled,False
ORD05578,U0270,R078,Delhi,Tier-1,2024-02-21 23:28:00,225.97,0.0,delivered,False
ORD05579,U0335,R029,Mumbai,Tier-1,2024-03-25 17:49:00,270.37,0.0,delivered,False
ORD05580,U0179,R036,Vadodara,Tier-2,2024-01-04 16:15:00,236.55,0.0,delivered,False
ORD05581,U0211,R082,Coimbatore,Tier-2,2024-01-09 17:44:00,261.95,31.53,cancelled,False
ORD05582,U0307,R041,Coimbatore,Tier-2,2024-03-07 05:57:00,108.66,0.0,delivered,False
ORD05583,U0022,R090,Mumbai,Tier-1,2024-02-24 11:13:00,173.1,0.0,delivered,False
ORD05584,U0121,R066,Bhopal,Tier-2,2024-03-15 21:56:00,276.1,0.0,delivered,False
ORD05585,U0364,R095,Coimbatore,Tier-2,2024-01-19 11:50:00,132.33,0.0,delivered,False
ORD05586,U0302,R088,Coimbatore,Tier-2,2024-02-29 15:01:00,104.23,27.04,delivered,False
ORD05587,U0037,R048,Bangalore,Tier-1,2024-03-06 20:14:00,153.69,0.0,delivered,False
ORD05588,U0105,R056,Surat,Tier-2,2024-03-05 18:30:00,207.34,27.89,delivered,False
ORD05589,U0215,R066,Bhopal,Tier-2,2024-01-04 14:38:00,174.26,0.0,cancelled,False
ORD05590,U0193,R056,Surat,Tier-2,2024-01-29 12:24:00,275.46,0.0,delivered,False
ORD05591,U0310,R008,Delhi,Tier-1,2024-03-15 18:01:00,152.79,0.0,delivered,False
ORD05592,U0126,R095,Coimbatore,Tier-2,2024-01-10 13:26:00,90.69,0.0,delivered,False
ORD05593,U0456,R009,Coimbatore,Tier-2,2024-02-11 17:32:00,401.0,0.0,delivered,False
ORD05594,U0375,R023,Mumbai,Tier-1,2024-01-09 12:13:00,337.57,0.0,delivered,False
ORD05595,U0463,R057,Bhopal,Tier-2,2024-01-18 14:01:00,312.37,0.0,delivered,False
ORD05596,U0121,R066,Bhopal,Tier-2,2024-01-27 14:27:00,305.18,0.0,delivered,False
ORD05597,U0300,R011,Mumbai,Tier-1,2024-02-27 12:48:00,169.27,0.0,delivered,False
ORD05598,U0310,R072,Delhi,Tier-1,2024-02-23 23:30:00,177.09,0.0,delivered,False
ORD05599,U0471,R022,Mumbai,Tier-1,2024-01-05 21:00:00,135.38,20.69,delivered,False
ORD05600,U0254,R085,Bangalore,Tier-1,2024-02-12 14:23:00,109.59,0.0,delivered,False
ORD05601,U0087,R097,Bhopal,Tier-2,2024-03-09 18:04:00,245.16,0.0,delivered,False
ORD05602,U0056,R036,Vadodara,Tier-2,2024-02-29 20:46:00,159.73,0.0,delivered,False
ORD05603,U0363,R058,Coimbatore,Tier-2,2024-01-22 16:14:00,154.33,0.0,delivered,False
ORD05604,U0353,R030,Indore,Tier-2,2024-03-25 14:52:00,244.3,0.0,delivered,True
ORD05605,U0466,R077,Bangalore,Tier-1,2024-03-28 19:41:00,169.45,0.0,delivered,False
ORD05606,U0429,R086,Bangalore,Tier-1,2024-03-14 20:47:00,228.45,58.9,delivered,False
ORD05607,U0152,R091,Delhi,Tier-1,2024-01-27 20:32:00,159.77,45.93,cancelled,False
ORD05608,U0313,R033,Mumbai,Tier-1,2024-02-21 13:56:00,134.5,0.0,delivered,False
ORD05609,U0099,R022,Mumbai,Tier-1,2024-01-24 11:43:00,211.51,0.0,delivered,False
ORD05610,U0396,R013,Vadodara,Tier-2,2024-02-01 13:03:00,136.46,39.62,delivered,False
ORD05611,U0124,R090,Mumbai,Tier-1,2024-03-25 09:03:00,235.19,41.65,delivered,False
ORD05612,U0172,R004,Mumbai,Tier-1,2024-01-30 11:46:00,251.85,0.0,delivered,False
ORD05613,U0425,R090,Mumbai,Tier-1,2024-03-27 20:28:00,116.39,0.0,delivered,False
ORD05614,U0210,R008,Delhi,Tier-1,2024-01-29 16:04:00,149.84,0.0,cancelled,False
ORD05615,U0028,R095,Coimbatore,Tier-2,2024-01-27 22:48:00,209.14,51.71,delivered,False
ORD05616,U0242,R015,Vadodara,Tier-2,2024-03-01 21:24:00,82.53,18.54,delivered,False
ORD05617,U0484,R047,Indore,Tier-2,2024-01-15 11:50:00,83.46,10.29,delivered,False
ORD05618,U0276,R084,Coimbatore,Tier-2,2024-02-27 21:44:00,160.04,19.91,delivered,False
ORD05619,U0413,R015,Vadodara,Tier-2,2024-01-08 05:11:00,172.4,0.0,delivered,False
ORD05620,U0215,R065,Bhopal,Tier-2,2024-03-28 09:37:00,81.59,10.54,delivered,True
ORD05621,U0148,R084,Coimbatore,Tier-2,2024-03-04 10:13:00,122.38,0.0,delivered,False
ORD05622,U0131,R070,Coimbatore,Tier-2,2024-03-27 23:14:00,343.88,0.0,cancelled,True
ORD05623,U0350,R049,Indore,Tier-2,2024-03-08 07:13:00,303.13,0.0,delivered,False
ORD05624,U0463,R064,Bhopal,Tier-2,2024-02-25 09:07:00,159.52,0.0,delivered,False
ORD05625,U0085,R077,Bangalore,Tier-1,2024-01-30 20:13:00,201.32,0.0,delivered,False
ORD05626,U0040,R009,Coimbatore,Tier-2,2024-03-01 22:31:00,533.63,148.32,delivered,False
ORD05627,U0285,R045,Indore,Tier-2,2024-02-18 16:18:00,87.34,0.0,delivered,False
ORD05628,U0391,R036,Vadodara,Tier-2,2024-02-03 20:50:00,343.26,0.0,delivered,False
ORD05629,U0137,R058,Coimbatore,Tier-2,2024-02-27 11:23:00,144.44,0.0,delivered,False
ORD05630,U0053,R054,Vadodara,Tier-2,2024-01-28 16:40:00,188.98,0.0,delivered,False
ORD05631,U0113,R015,Vadodara,Tier-2,2024-03-24 13:10:00,126.61,0.0,cancelled,True
ORD05632,U0317,R058,Coimbatore,Tier-2,2024-02-10 13:29:00,100.02,0.0,delivered,False
ORD05633,U0157,R027,Indore,Tier-2,2024-03-11 15:47:00,328.31,0.0,delivered,False
ORD05634,U0330,R046,Delhi,Tier-1,2024-02-04 18:57:00,180.55,35.67,delivered,False
ORD05635,U0004,R051,Indore,Tier-2,2024-01-18 15:06:00,221.0,0.0,cancelled,False
ORD05636,U0337,R007,Surat,Tier-2,2024-03-02 10:39:00,226.54,0.0,delivered,False
ORD05637,U0397,R060,Surat,Tier-2,2024-02-24 12:17:00,123.58,30.02,delivered,False
ORD05638,U0269,R074,Bangalore,Tier-1,2024-03-14 18:27:00,113.29,0.0,delivered,False
ORD05639,U0307,R058,Coimbatore,Tier-2,2024-02-02 14:12:00,300.38,0.0,delivered,False
ORD05640,U0222,R059,Indore,Tier-2,2024-03-18 10:13:00,130.41,0.0,delivered,True
ORD05641,U0081,R007,Surat,Tier-2,2024-01-27 00:38:00,172.54,44.73,delivered,False
ORD05642,U0393,R020,Bangalore,Tier-1,2024-02-11 17:35:00,363.46,0.0,delivered,False
ORD05643,U0127,R064,Bhopal,Tier-2,2024-03-21 18:04:00,253.25,0.0,cancelled,True
ORD05644,U0400,R065,Bhopal,Tier-2,2024-01-28 18:04:00,80.0,0.0,delivered,False
ORD05645,U0153,R053,Mumbai,Tier-1,2024-02-08 21:07:00,292.04,0.0,delivered,False
ORD05646,U0023,R026,Delhi,Tier-1,2024-02-01 20:34:00,200.84,0.0,delivered,False
ORD05647,U0004,R044,Indore,Tier-2,2024-02-27 17:20:00,250.5,0.0,delivered,False
ORD05648,U0154,R095,Coimbatore,Tier-2,2024-03-14 10:57:00,307.64,0.0,delivered,False
ORD05649,U0489,R036,Vadodara,Tier-2,2024-02-24 14:14:00,418.63,52.65,delivered,False
ORD05650,U0053,R054,Vadodara,Tier-2,2024-03-03 10:48:00,342.27,87.76,delivered,False
ORD05651,U0343,R078,Delhi,Tier-1,2024-03-30 18:31:00,266.15,0.0,delivered,False
ORD05652,U0084,R004,Mumbai,Tier-1,2024-03-10 13:42:00,208.97,0.0,delivered,False
ORD05653,U0106,R078,Delhi,Tier-1,2024-02-08 22:09:00,115.95,0.0,delivered,False
ORD05654,U0011,R011,Mumbai,Tier-1,2024-03-24 13:24:00,122.14,21.54,cancelled,False
ORD05655,U0383,R075,Indore,Tier-2,2024-01-09 19:38:00,161.1,0.0,delivered,False
ORD05656,U0472,R054,Vadodara,Tier-2,2024-03-04 19:49:00,101.18,16.44,delivered,False
ORD05657,U0246,R028,Vadodara,Tier-2,2024-01-11 13:03:00,140.3,39.61,delivered,False
ORD05658,U0255,R046,Delhi,Tier-1,2024-01-06 14:32:00,240.84,0.0,delivered,False
ORD05659,U0467,R046,Delhi,Tier-1,2024-01-30 23:53:00,133.39,26.69,delivered,False
ORD05660,U0048,R095,Coimbatore,Tier-2,2024-02-18 17:32:00,179.92,0.0,delivered,False
ORD05661,U0037,R018,Bangalore,Tier-1,2024-03-04 12:29:00,185.64,0.0,delivered,False
ORD05662,U0095,R098,Bhopal,Tier-2,2024-02-08 12:04:00,159.87,0.0,delivered,False
ORD05663,U0376,R086,Bangalore,Tier-1,2024-02-03 11:49:00,144.55,0.0,cancelled,False
ORD05664,U0072,R062,Delhi,Tier-1,2024-03-02 08:05:00,180.72,0.0,delivered,False
ORD05665,U0486,R032,Surat,Tier-2,2024-02-15 08:06:00,148.88,0.0,delivered,False
ORD05666,U0013,R060,Surat,Tier-2,2024-03-02 22:19:00,268.53,0.0,delivered,False
ORD05667,U0243,R032,Surat,Tier-2,2024-02-24 18:25:00,283.17,71.36,delivered,False
ORD05668,U0210,R024,Delhi,Tier-1,2024-02-04 20:03:00,396.46,98.46,delivered,False
ORD05669,U0105,R040,Surat,Tier-2,2024-02-12 06:03:00,245.68,63.15,delivered,False
ORD05670,U0144,R076,Bangalore,Tier-1,2024-02-03 21:15:00,200.44,0.0,delivered,False
ORD05671,U0468,R060,Surat,Tier-2,2024-01-28 15:34:00,488.53,0.0,delivered,False
ORD05672,U0367,R036,Vadodara,Tier-2,2024-03-13 21:10:00,298.53,50.68,delivered,False
ORD05673,U0208,R030,Indore,Tier-2,2024-02-16 18:17:00,294.47,0.0,cancelled,False
ORD05674,U0114,R057,Bhopal,Tier-2,2024-02-19 13:20:00,330.42,0.0,delivered,False
ORD05675,U0038,R069,Mumbai,Tier-1,2024-01-13 18:32:00,195.82,0.0,delivered,False
ORD05676,U0373,R081,Mumbai,Tier-1,2024-02-02 09:11:00,228.54,0.0,delivered,False
ORD05677,U0085,R006,Bangalore,Tier-1,2024-03-16 17:51:00,171.68,0.0,delivered,False
ORD05678,U0170,R021,Indore,Tier-2,2024-01-27 12:00:00,335.07,74.98,delivered,False
ORD05679,U0031,R099,Indore,Tier-2,2024-01-29 18:11:00,123.86,0.0,cancelled,False
ORD05680,U0080,R010,Mumbai,Tier-1,2024-03-17 21:51:00,317.45,76.38,delivered,False
ORD05681,U0414,R045,Indore,Tier-2,2024-03-28 10:33:00,257.51,51.2,cancelled,True
ORD05682,U0272,R098,Bhopal,Tier-2,2024-01-06 18:04:00,221.0,0.0,cancelled,False
ORD05683,U0499,R012,Vadodara,Tier-2,2024-03-13 14:17:00,129.98,0.0,cancelled,False
ORD05684,U0195,R048,Bangalore,Tier-1,2024-02-05 19:56:00,144.96,0.0,delivered,False
ORD05685,U0102,R049,Indore,Tier-2,2024-02-03 12:55:00,402.7,0.0,delivered,False
ORD05686,U0473,R023,Mumbai,Tier-1,2024-03-31 13:44:00,187.38,0.0,delivered,False
ORD05687,U0140,R028,Vadodara,Tier-2,2024-02-18 14:30:00,96.94,17.05,delivered,False
ORD05688,U0471,R001,Mumbai,Tier-1,2024-01-08 18:53:00,294.63,0.0,delivered,False
ORD05689,U0361,R020,Bangalore,Tier-1,2024-01-17 18:30:00,441.71,0.0,delivered,False
ORD05690,U0096,R096,Coimbatore,Tier-2,2024-03-16 16:40:00,139.74,38.55,delivered,False
ORD05691,U0489,R054,Vadodara,Tier-2,2024-01-27 12:40:00,205.73,0.0,delivered,False
ORD05692,U0440,R033,Mumbai,Tier-1,2024-01-04 14:53:00,121.67,12.59,delivered,False
ORD05693,U0231,R066,Bhopal,Tier-2,2024-01-28 17:20:00,185.76,45.51,delivered,False
ORD05694,U0216,R091,Delhi,Tier-1,2024-03-28 13:35:00,205.31,47.96,delivered,False
ORD05695,U0031,R083,Indore,Tier-2,2024-03-25 23:28:00,125.86,0.0,delivered,True
ORD05696,U0443,R079,Bangalore,Tier-1,2024-02-03 16:56:00,102.84,24.07,delivered,False
ORD05697,U0093,R065,Bhopal,Tier-2,2024-03-31 22:43:00,124.68,0.0,cancelled,True
ORD05698,U0232,R039,Coimbatore,Tier-2,2024-02-25 20:41:00,166.46,0.0,delivered,False
ORD05699,U0282,R074,Bangalore,Tier-1,2024-02-26 13:58:00,258.89,0.0,delivered,False
ORD05700,U0476,R012,Vadodara,Tier-2,2024-01-10 13:13:00,290.69,0.0,cancelled,False
ORD05701,U0360,R030,Indore,Tier-2,2024-03-27 19:04:00,454.99,89.9,delivered,True
ORD05702,U0391,R013,Vadodara,Tier-2,2024-01-14 11:37:00,275.67,0.0,delivered,False
ORD05703,U0348,R053,Mumbai,Tier-1,2024-02-14 13:23:00,211.34,0.0,delivered,False
ORD05704,U0309,R066,Bhopal,Tier-2,2024-01-20 22:50:00,82.89,0.0,cancelled,False
ORD05705,U0313,R005,Mumbai,Tier-1,2024-02-11 16:34:00,432.09,119.55,delivered,False
ORD05706,U0127,R097,Bhopal,Tier-2,2024-02-02 11:08:00,142.43,0.0,delivered,False
ORD05707,U0222,R049,Indore,Tier-2,2024-02-03 20:21:00,1220.49,0.0,delivered,False
ORD05708,U0150,R062,Delhi,Tier-1,2024-02-14 14:35:00,100.13,0.0,delivered,False
ORD05709,U0377,R003,Surat,Tier-2,2024-01-14 21:49:00,261.0,0.0,delivered,False
ORD05710,U0353,R059,Indore,Tier-2,2024-02-22 20:35:00,111.26,0.0,delivered,False
ORD05711,U0145,R026,Delhi,Tier-1,2024-01-24 20:24:00,145.28,25.86,delivered,False
ORD05712,U0369,R046,Delhi,Tier-1,2024-02-08 17:05:00,247.7,0.0,delivered,False
ORD05713,U0466,R038,Bangalore,Tier-1,2024-01-10 20:36:00,197.2,0.0,delivered,False
ORD05714,U0371,R069,Mumbai,Tier-1,2024-01-26 11:04:00,236.17,36.68,delivered,False
ORD05715,U0345,R020,Bangalore,Tier-1,2024-01-02 15:56:00,220.66,58.55,delivered,False
ORD05716,U0307,R002,Coimbatore,Tier-2,2024-03-05 17:40:00,143.3,0.0,delivered,False
ORD05717,U0121,R065,Bhopal,Tier-2,2024-03-19 06:02:00,252.6,0.0,delivered,True
ORD05718,U0227,R052,Vadodara,Tier-2,2024-01-28 20:11:00,419.83,0.0,delivered,False
ORD05719,U0141,R015,Vadodara,Tier-2,2024-02-16 10:52:00,269.14,0.0,cancelled,False
ORD05720,U0110,R069,Mumbai,Tier-1,2024-02-02 18:47:00,356.06,0.0,delivered,False
ORD05721,U0410,R069,Mumbai,Tier-1,2024-02-09 10:19:00,175.19,0.0,delivered,False
ORD05722,U0259,R037,Indore,Tier-2,2024-03-01 09:43:00,241.11,0.0,delivered,False
ORD05723,U0090,R009,Coimbatore,Tier-2,2024-01-23 19:44:00,189.78,0.0,delivered,False
ORD05724,U0055,R049,Indore,Tier-2,2024-01-25 13:09:00,120.61,0.0,delivered,False
ORD05725,U0421,R097,Bhopal,Tier-2,2024-01-06 14:12:00,269.36,0.0,delivered,False
ORD05726,U0132,R008,Delhi,Tier-1,2024-03-16 17:41:00,166.69,0.0,delivered,False
ORD05727,U0123,R038,Bangalore,Tier-1,2024-03-18 12:21:00,210.76,0.0,delivered,False
ORD05728,U0085,R073,Bangalore,Tier-1,2024-02-11 14:42:00,297.79,71.49,delivered,False
ORD05729,U0263,R069,Mumbai,Tier-1,2024-01-06 15:04:00,366.44,42.49,delivered,False
ORD05730,U0464,R075,Indore,Tier-2,2024-02-20 17:30:00,412.95,0.0,delivered,False
ORD05731,U0288,R084,Coimbatore,Tier-2,2024-01-16 14:41:00,297.77,0.0,delivered,False
ORD05732,U0499,R015,Vadodara,Tier-2,2024-02-23 22:55:00,131.88,0.0,delivered,False
ORD05733,U0238,R069,Mumbai,Tier-1,2024-03-06 20:00:00,147.57,0.0,delivered,False
ORD05734,U0328,R016,Indore,Tier-2,2024-01-12 13:09:00,255.71,68.04,delivered,False
ORD05735,U0225,R046,Delhi,Tier-1,2024-01-08 13:18:00,270.65,37.18,delivered,False
ORD05736,U0053,R012,Vadodara,Tier-2,2024-01-04 16:50:00,113.17,0.0,delivered,False
ORD05737,U0430,R011,Mumbai,Tier-1,2024-02-17 09:02:00,169.8,0.0,delivered,False
ORD05738,U0259,R025,Indore,Tier-2,2024-03-09 18:17:00,136.32,0.0,delivered,False
ORD05739,U0415,R051,Indore,Tier-2,2024-01-02 19:44:00,300.05,0.0,delivered,False
ORD05740,U0062,R080,Delhi,Tier-1,2024-03-29 18:47:00,210.02,43.17,delivered,False
ORD05741,U0169,R005,Mumbai,Tier-1,2024-02-12 20:19:00,167.92,0.0,delivered,False
ORD05742,U0044,R032,Surat,Tier-2,2024-01-24 20:40:00,289.63,0.0,delivered,False
ORD05743,U0449,R079,Bangalore,Tier-1,2024-03-27 09:14:00,170.12,27.36,delivered,False
ORD05744,U0120,R009,Coimbatore,Tier-2,2024-03-27 10:31:00,131.64,27.6,delivered,True
ORD05745,U0261,R083,Indore,Tier-2,2024-03-15 07:52:00,204.0,0.0,delivered,False
ORD05746,U0305,R035,Bhopal,Tier-2,2024-02-20 18:01:00,212.82,52.74,delivered,False
ORD05747,U0443,R018,Bangalore,Tier-1,2024-01-03 12:26:00,321.29,60.95,delivered,False
ORD05748,U0399,R066,Bhopal,Tier-2,2024-03-12 11:38:00,95.66,0.0,delivered,False
ORD05749,U0213,R099,Indore,Tier-2,2024-02-17 11:29:00,167.45,23.9,cancelled,False
ORD05750,U0372,R023,Mumbai,Tier-1,2024-01-29 10:23:00,154.16,0.0,delivered,False
ORD05751,U0123,R048,Bangalore,Tier-1,2024-02-15 08:15:00,235.71,52.89,delivered,False
ORD05752,U0010,R065,Bhopal,Tier-2,2024-03-16 21:17:00,221.39,0.0,delivered,False
ORD05753,U0437,R023,Mumbai,Tier-1,2024-02-26 20:23:00,197.18,0.0,cancelled,False
ORD05754,U0022,R011,Mumbai,Tier-1,2024-02-14 21:49:00,350.19,0.0,delivered,False
ORD05755,U0094,R051,Indore,Tier-2,2024-01-07 12:24:00,179.13,34.6,cancelled,False
ORD05756,U0083,R089,Bangalore,Tier-1,2024-03-21 13:01:00,270.25,0.0,delivered,False
