order_id,delivery_partner_id,delivery_time_min,delay_flag,city,is_crisis_period,delivery_time_min_clean,is_outlier_delivery
ORD04204,DP032,10.0,0,Surat,0,10.0,0
ORD04205,DP027,37.8,1,Coimbatore,0,37.8,0
ORD04206,DP015,25.6,0,Mumbai,0,25.6,0
ORD04207,DP034,37.4,1,Vadodara,0,37.4,0
ORD04208,DP012,31.7,0,Indore,0,31.7,0
ORD04209,DP049,30.5,0,Indore,0,30.5,0
ORD04210,DP032,23.4,0,Mumbai,0,23.4,0
ORD04211,DP017,26.2,0,Indore,0,26.2,0
ORD04212,DP028,20.5,0,Coimbatore,0,20.5,0
ORD04213,DP007,36.5,1,Vadodara,1,36.5,0
ORD04214,DP048,30.4,0,Bhopal,0,30.4,0
ORD04215,DP003,58.0,1,Coimbatore,1,49.7,1
ORD04216,DP047,25.4,0,Mumbai,0,25.4,0
ORD04218,DP044,32.6,0,Coimbatore,0,32.6,0
ORD04219,DP045,32.6,0,Bhopal,0,32.6,0
ORD04220,DP029,27.4,0,Indore,0,27.4,0
ORD04221,DP046,53.3,1,Bhopal,1,49.7,1
ORD04222,DP026,16.9,0,Surat,0,16.9,0
ORD04223,DP030,35.0,0,Delhi,0,35.0,0
ORD04224,DP019,33.7,0,Mumbai,0,33.7,0
ORD04225,DP044,23.4,0,Vadodara,0,23.4,0
ORD04226,DP047,25.2,0,Delhi,0,25.2,0
ORD04227,DP020,24.8,0,Coimbatore,0,24.8,0
ORD04228,DP021,50.7,1,Coimbatore,0,49.7,1
ORD04229,DP031,30.7,0,Delhi,0,30.7,0
ORD04230,DP037,38.9,1,Delhi,0,38.9,0
ORD04231,DP014,49.7,1,Bhopal,1,49.7,0
ORD04233,DP020,23.5,0,Surat,0,23.5,0
ORD04234,DP004,25.4,0,Bhopal,0,25.4,0
ORD04235,DP020,21.7,0,Bhopal,0,21.7,0
ORD04236,DP043,29.7,0,Bhopal,0,29.7,0
ORD04237,DP020,18.5,0,Indore,0,18.5,0
ORD04238,DP041,32.4,0,Indore,0,32.4,0
ORD04240,DP009,32.3,0,Bhopal,0,32.3,0
ORD04241,DP009,33.5,0,Bhopal,0,33.5,0
ORD04242,DP038,23.3,0,Bhopal,0,23.3,0
ORD04243,DP022,32.6,0,Bhopal,0,32.6,0
ORD04244,DP017,19.4,0,Coimbatore,0,19.4,0
ORD04245,DP024,24.5,0,Coimbatore,0,24.5,0
ORD04246,DP009,43.8,1,Vadodara,1,43.8,0
ORD04248,DP013,30.6,0,Vadodara,0,30.6,0
ORD04249,DP031,22.7,0,Mumbai,0,22.7,0
ORD04250,DP031,34.6,0,Coimbatore,1,34.6,0
ORD04251,DP028,28.5,0,Indore,0,28.5,0
ORD04252,DP014,25.7,0,Bhopal,0,25.7,0
ORD04253,DP049,32.9,0,Mumbai,0,32.9,0
ORD04254,DP013,32.8,0,Coimbatore,0,32.8,0
ORD04256,DP026,24.2,0,Indore,0,24.2,0
ORD04257,DP042,41.1,1,Indore,1,41.1,0
ORD04258,DP041,45.4,1,Mumbai,0,45.4,0
ORD04259,DP046,27.3,0,Surat,0,27.3,0
ORD04260,DP007,14.3,0,Surat,0,14.3,0
ORD04261,DP037,31.6,0,Bangalore,0,31.6,0
ORD04262,DP020,37.7,1,Delhi,0,37.7,0
ORD04264,DP042,8.0,0,Bhopal,0,8.099999999999996,1
ORD04265,DP009,21.4,0,Delhi,0,21.4,0
ORD04266,DP031,27.7,0,Bangalore,0,27.7,0
ORD04267,DP018,22.5,0,Bhopal,0,22.5,0
ORD04269,DP030,24.4,0,Bangalore,0,24.4,0
ORD04270,DP020,36.1,1,Mumbai,0,36.1,0
ORD04271,DP025,29.8,0,Bhopal,0,29.8,0
ORD04272,DP035,24.4,0,Bangalore,0,24.4,0
ORD04273,DP025,20.3,0,Delhi,0,20.3,0
ORD04275,DP049,26.1,0,Surat,0,26.1,0
ORD04276,DP021,28.8,0,Delhi,0,28.8,0
ORD04278,DP007,32.9,0,Bangalore,0,32.9,0
ORD04279,DP007,29.3,0,Mumbai,0,29.3,0
ORD04280,DP008,23.4,0,Vadodara,0,23.4,0
ORD04281,DP018,43.0,1,Mumbai,0,43.0,0
ORD04282,DP017,33.2,0,Indore,0,33.2,0
ORD04283,DP026,22.7,0,Indore,0,22.7,0
ORD04284,DP049,26.6,0,Mumbai,0,26.6,0
ORD04285,DP008,28.9,0,Indore,0,28.9,0
ORD04286,DP002,32.1,0,Surat,0,32.1,0
ORD04287,DP015,17.3,0,Bhopal,0,17.3,0
ORD04288,DP002,26.6,0,Indore,0,26.6,0
ORD04289,DP010,35.9,1,Bangalore,0,35.9,0
ORD04290,DP047,28.2,0,Bhopal,0,28.2,0
ORD04291,DP025,28.0,0,Delhi,0,28.0,0
ORD04292,DP023,37.0,1,Mumbai,0,37.0,0
ORD04293,DP040,31.8,0,Bhopal,0,31.8,0
ORD04295,DP039,34.6,0,Indore,0,34.6,0
ORD04296,DP047,24.0,0,Bhopal,0,24.0,0
ORD04297,DP024,37.5,1,Coimbatore,0,37.5,0
ORD04298,DP030,38.0,1,Bangalore,0,38.0,0
ORD04299,DP041,31.0,0,Delhi,0,31.0,0
ORD04300,DP007,22.8,0,Bhopal,0,22.8,0
ORD04302,DP022,35.1,1,Delhi,0,35.1,0
ORD04303,DP016,27.7,0,Indore,0,27.7,0
ORD04304,DP022,34.1,0,Surat,0,34.1,0
ORD04305,DP028,23.3,0,Bhopal,0,23.3,0
ORD04306,DP042,26.1,0,Bangalore,0,26.1,0
ORD04307,DP040,29.6,0,Vadodara,0,29.6,0
ORD04308,DP008,21.0,0,Mumbai,0,21.0,0
ORD04309,DP039,29.0,0,Coimbatore,0,29.0,0
ORD04310,DP029,24.3,0,Mumbai,0,24.3,0
ORD04312,DP020,24.3,0,Bhopal,0,24.3,0
ORD04314,DP037,30.1,0,Indore,0,30.1,0
ORD04316,DP034,46.8,1,Surat,1,46.8,0
ORD04317,DP005,34.1,0,Delhi,0,34.1,0
ORD04318,DP012,41.1,1,Indore,1,41.1,0
ORD04319,DP002,28.1,0,Indore,0,28.1,0
ORD04320,DP021,28.6,0,Bhopal,0,28.6,0
ORD04321,DP034,22.1,0,Delhi,0,22.1,0
ORD04322,DP034,24.3,0,Indore,0,24.3,0
ORD04323,DP023,30.0,0,Vadodara,1,30.0,0
ORD04324,DP033,21.1,0,Bangalore,0,21.1,0
ORD04325,DP011,27.0,0,Coimbatore,0,27.0,0
ORD04326,DP005,32.5,0,Mumbai,0,32.5,0
ORD04327,DP050,29.6,0,Vadodara,0,29.6,0
ORD04328,DP040,20.5,0,Mumbai,0,20.5,0
ORD04329,DP025,44.7,1,Mumbai,0,44.7,0
ORD04330,DP018,30.7,0,Mumbai,0,30.7,0
ORD04331,DP045,31.8,0,Vadodara,0,31.8,0
ORD04332,DP023,32.3,0,Coimbatore,0,32.3,0
ORD04333,DP034,43.3,1,Mumbai,0,43.3,0
ORD04334,DP002,18.8,0,Bangalore,0,18.8,0
ORD04335,DP001,26.0,0,Surat,0,26.0,0
ORD04336,DP034,22.6,0,Indore,0,22.6,0
ORD04337,DP013,18.4,0,Mumbai,0,18.4,0
ORD04338,DP040,23.9,0,Mumbai,0,23.9,0
ORD04339,DP046,53.1,1,Vadodara,1,49.7,1
ORD04340,DP015,24.1,0,Vadodara,0,24.1,0
ORD04341,DP047,58.9,1,Surat,1,49.7,1
ORD04342,DP036,16.6,0,Bangalore,0,16.6,0
ORD04343,DP033,40.6,1,Coimbatore,0,40.6,0
ORD04344,DP008,33.7,0,Indore,0,33.7,0
ORD04345,DP008,28.4,0,Surat,0,28.4,0
ORD04346,DP007,19.0,0,Bangalore,0,19.0,0
ORD04347,DP012,13.6,0,Coimbatore,0,13.6,0
ORD04348,DP041,14.5,0,Delhi,0,14.5,0
ORD04349,DP009,28.4,0,Delhi,0,28.4,0
ORD04350,DP049,29.6,0,Bhopal,0,29.6,0
ORD04351,DP036,23.0,0,Bangalore,0,23.0,0
ORD04352,DP042,26.9,0,Coimbatore,0,26.9,0
ORD04353,DP005,41.4,1,Mumbai,0,41.4,0
ORD04354,DP008,20.3,0,Delhi,0,20.3,0
ORD04355,DP009,28.4,0,Bangalore,0,28.4,0
ORD04356,DP036,22.0,0,Mumbai,0,22.0,0
ORD04357,DP034,31.2,0,Indore,1,31.2,0
ORD04358,DP049,32.8,0,Delhi,0,32.8,0
ORD04359,DP037,16.4,0,Indore,0,16.4,0
ORD04360,DP044,56.0,1,Bhopal,1,49.7,1
ORD04361,DP034,31.5,0,Mumbai,0,31.5,0
ORD04362,DP025,33.5,0,Bangalore,0,33.5,0
ORD04363,DP006,26.1,0,Vadodara,0,26.1,0
ORD04364,DP024,29.8,0,Indore,0,29.8,0
ORD04365,DP023,27.3,0,Mumbai,0,27.3,0
ORD04366,DP019,57.9,1,Surat,1,49.7,1
ORD04367,DP047,29.7,0,Coimbatore,0,29.7,0
ORD04368,DP005,23.9,0,Surat,0,23.9,0
ORD04369,DP044,27.3,0,Coimbatore,0,27.3,0
ORD04370,DP013,24.2,0,Coimbatore,0,24.2,0
ORD04371,DP043,43.5,1,Coimbatore,1,43.5,0
ORD04372,DP001,14.9,0,Delhi,0,14.9,0
ORD04373,DP044,26.3,0,Indore,0,26.3,0
ORD04374,DP024,27.1,0,Indore,0,27.1,0
ORD04375,DP006,28.0,0,Bhopal,0,28.0,0
ORD04376,DP005,25.4,0,Bhopal,0,25.4,0
ORD04377,DP021,33.2,0,Vadodara,0,33.2,0
ORD04379,DP042,34.6,0,Bhopal,0,34.6,0
ORD04380,DP001,25.2,0,Bangalore,0,25.2,0
ORD04381,DP010,25.0,0,Delhi,0,25.0,0
ORD04382,DP037,23.8,0,Mumbai,0,23.8,0
ORD04383,DP027,34.1,0,Mumbai,0,34.1,0
ORD04384,DP022,24.1,0,Coimbatore,0,24.1,0
ORD04385,DP010,19.8,0,Mumbai,0,19.8,0
ORD04386,DP023,36.8,1,Coimbatore,0,36.8,0
ORD04387,DP016,28.8,0,Bhopal,0,28.8,0
ORD04388,DP025,23.9,0,Mumbai,0,23.9,0
ORD04390,DP012,20.4,0,Delhi,0,20.4,0
ORD04391,DP038,19.6,0,Vadodara,0,19.6,0
ORD04392,DP005,29.1,0,Indore,0,29.1,0
ORD04393,DP032,34.6,0,Indore,0,34.6,0
ORD04394,DP023,40.6,1,Vadodara,0,40.6,0
ORD04395,DP002,33.3,0,Bangalore,0,33.3,0
ORD04398,DP009,24.5,0,Vadodara,0,24.5,0
ORD04399,DP010,15.7,0,Mumbai,0,15.7,0
ORD04400,DP036,31.5,0,Indore,0,31.5,0
ORD04401,DP022,26.1,0,Bhopal,0,26.1,0
ORD04402,DP019,31.0,0,Bangalore,0,31.0,0
ORD04403,DP019,16.5,0,Bangalore,0,16.5,0
ORD04404,DP027,60.0,1,Indore,1,49.7,1
ORD04405,DP035,33.6,0,Indore,0,33.6,0
ORD04406,DP018,48.5,1,Coimbatore,1,48.5,0
ORD04407,DP018,25.5,0,Mumbai,0,25.5,0
ORD04408,DP045,26.9,0,Indore,0,26.9,0
ORD04409,DP048,27.4,0,Mumbai,0,27.4,0
ORD04410,DP048,10.0,0,Bhopal,0,10.0,0
ORD04411,DP021,29.5,0,Bangalore,0,29.5,0
ORD04412,DP008,38.9,1,Coimbatore,0,38.9,0
ORD04413,DP009,9.3,0,Mumbai,0,9.3,0
ORD04414,DP011,23.2,0,Bhopal,0,23.2,0
ORD04415,DP037,24.0,0,Mumbai,0,24.0,0
ORD04417,DP034,29.1,0,Surat,0,29.1,0
ORD04418,DP031,26.4,0,Bhopal,0,26.4,0
ORD04419,DP044,20.4,0,Delhi,0,20.4,0
ORD04421,DP032,31.8,0,Coimbatore,0,31.8,0
ORD04422,DP036,28.4,0,Indore,0,28.4,0
ORD04423,DP001,20.7,0,Surat,0,20.7,0
ORD04424,DP033,30.1,0,Surat,0,30.1,0
ORD04425,DP002,40.2,1,Surat,1,40.2,0
ORD04428,DP012,31.6,0,Delhi,0,31.6,0
ORD04429,DP028,28.1,0,Coimbatore,0,28.1,0
ORD04430,DP011,27.1,0,Surat,0,27.1,0
ORD04431,DP011,32.8,0,Mumbai,0,32.8,0
ORD04433,DP013,26.0,0,Delhi,0,26.0,0
ORD04434,DP021,32.1,0,Bangalore,0,32.1,0
ORD04435,DP043,22.0,0,Mumbai,0,22.0,0
ORD04436,DP027,26.2,0,Surat,0,26.2,0
ORD04438,DP033,28.3,0,Mumbai,0,28.3,0
ORD04439,DP016,32.5,0,Coimbatore,0,32.5,0
ORD04440,DP046,35.8,1,Mumbai,0,35.8,0
ORD04441,DP027,33.7,0,Surat,0,33.7,0
ORD04442,DP029,31.2,0,Vadodara,0,31.2,0
ORD04443,DP017,14.8,0,Delhi,0,14.8,0
ORD04444,DP001,25.0,0,Mumbai,0,25.0,0
ORD04445,DP011,21.8,0,Indore,0,21.8,0
ORD04446,DP035,28.3,0,Coimbatore,0,28.3,0
ORD04447,DP020,39.0,1,Delhi,0,39.0,0
ORD04448,DP039,26.0,0,Indore,0,26.0,0
ORD04449,DP041,23.2,0,Vadodara,0,23.2,0
ORD04450,DP020,28.0,0,Bangalore,0,28.0,0
ORD04451,DP038,25.6,0,Surat,0,25.6,0
ORD04453,DP022,44.2,1,Surat,1,44.2,0
ORD04454,DP023,44.2,1,Bhopal,1,44.2,0
ORD04455,DP011,38.1,1,Indore,0,38.1,0
ORD04456,DP028,32.6,0,Bhopal,0,32.6,0
ORD04457,DP050,24.9,0,Mumbai,0,24.9,0
ORD04458,DP046,32.2,0,Vadodara,0,32.2,0
ORD04459,DP020,14.9,0,Coimbatore,0,14.9,0
ORD04460,DP047,37.6,1,Surat,0,37.6,0
ORD04461,DP040,35.8,1,Coimbatore,0,35.8,0
ORD04462,DP006,21.2,0,Bhopal,0,21.2,0
ORD04463,DP014,20.2,0,Coimbatore,0,20.2,0
ORD04464,DP044,30.2,0,Surat,0,30.2,0
ORD04465,DP021,38.0,1,Indore,1,38.0,0
ORD04467,DP049,22.9,0,Delhi,0,22.9,0
ORD04468,DP034,30.3,0,Bhopal,0,30.3,0
ORD04469,DP024,23.8,0,Vadodara,1,23.8,0
ORD04470,DP006,28.5,0,Surat,0,28.5,0
ORD04471,DP014,33.6,0,Bhopal,0,33.6,0
ORD04473,DP022,24.0,0,Bangalore,0,24.0,0
ORD04474,DP036,24.4,0,Indore,0,24.4,0
ORD04475,DP050,41.7,1,Bhopal,0,41.7,0
ORD04476,DP049,19.6,0,Bangalore,0,19.6,0
ORD04477,DP044,34.0,0,Bangalore,0,34.0,0
ORD04478,DP033,25.6,0,Delhi,0,25.6,0
ORD04479,DP046,33.9,0,Coimbatore,0,33.9,0
ORD04481,DP015,23.7,0,Bhopal,0,23.7,0
ORD04482,DP034,20.5,0,Mumbai,0,20.5,0
ORD04483,DP045,26.9,0,Delhi,0,26.9,0
ORD04484,DP021,33.8,0,Bhopal,0,33.8,0
ORD04485,DP007,27.0,0,Mumbai,0,27.0,0
ORD04486,DP034,35.0,0,Bhopal,0,35.0,0
ORD04487,DP016,40.3,1,Coimbatore,0,40.3,0
ORD04488,DP028,13.7,0,Mumbai,0,13.7,0
ORD04489,DP008,27.6,0,Bangalore,0,27.6,0
ORD04490,DP038,19.0,0,Bangalore,0,19.0,0
ORD04492,DP036,28.3,0,Bhopal,0,28.3,0
ORD04493,DP021,23.4,0,Mumbai,0,23.4,0
ORD04494,DP034,33.3,0,Coimbatore,1,33.3,0
ORD04495,DP022,30.5,0,Delhi,0,30.5,0
ORD04496,DP007,38.3,1,Vadodara,0,38.3,0
ORD04497,DP040,27.7,0,Coimbatore,0,27.7,0
ORD04498,DP010,27.6,0,Coimbatore,0,27.6,0
ORD04499,DP036,32.0,0,Mumbai,0,32.0,0
ORD04501,DP012,34.8,0,Mumbai,0,34.8,0
ORD04503,DP032,15.3,0,Vadodara,1,15.3,0
ORD04504,DP021,21.8,0,Surat,0,21.8,0
ORD04505,DP038,31.1,0,Coimbatore,0,31.1,0
ORD04506,DP019,22.9,0,Vadodara,0,22.9,0
ORD04507,DP043,33.6,0,Coimbatore,1,33.6,0
ORD04508,DP046,19.9,0,Indore,0,19.9,0
ORD04509,DP047,34.9,0,Indore,0,34.9,0
ORD04510,DP031,24.4,0,Mumbai,0,24.4,0
ORD04511,DP008,16.2,0,Bangalore,0,16.2,0
ORD04512,DP027,27.5,0,Mumbai,0,27.5,0
ORD04513,DP042,34.4,0,Coimbatore,0,34.4,0
ORD04515,DP028,35.3,1,Indore,1,35.3,0
ORD04516,DP029,28.0,0,Mumbai,0,28.0,0
ORD04517,DP036,34.1,0,Bhopal,0,34.1,0
ORD04520,DP010,32.1,0,Coimbatore,0,32.1,0
ORD04521,DP013,23.7,0,Bhopal,0,23.7,0
ORD04522,DP023,23.5,0,Delhi,0,23.5,0
ORD04523,DP040,21.7,0,Coimbatore,0,21.7,0
ORD04524,DP050,21.2,0,Delhi,0,21.2,0
ORD04525,DP030,36.5,1,Delhi,0,36.5,0
ORD04526,DP022,23.5,0,Delhi,0,23.5,0
ORD04527,DP040,31.3,0,Delhi,0,31.3,0
ORD04528,DP026,38.2,1,Vadodara,0,38.2,0
ORD04530,DP008,19.6,0,Indore,0,19.6,0
ORD04531,DP042,33.5,0,Delhi,0,33.5,0
ORD04532,DP016,35.7,1,Vadodara,0,35.7,0
ORD04533,DP042,39.8,1,Coimbatore,0,39.8,0
ORD04534,DP019,23.7,0,Coimbatore,0,23.7,0
ORD04535,DP008,23.1,0,Bangalore,0,23.1,0
ORD04536,DP017,20.2,0,Mumbai,0,20.2,0
ORD04538,DP015,18.3,0,Mumbai,0,18.3,0
ORD04539,DP049,40.3,1,Vadodara,0,40.3,0
ORD04540,DP012,45.8,1,Vadodara,1,45.8,0
ORD04541,DP010,25.5,0,Bhopal,0,25.5,0
ORD04542,DP045,16.4,0,Bangalore,0,16.4,0
ORD04543,DP009,41.6,1,Bhopal,0,41.6,0
ORD04544,DP036,27.1,0,Mumbai,0,27.1,0
ORD04546,DP002,36.5,1,Bangalore,0,36.5,0
ORD04548,DP041,33.6,0,Surat,1,33.6,0
ORD04549,DP021,26.7,0,Mumbai,0,26.7,0
ORD04550,DP029,33.4,0,Mumbai,0,33.4,0
ORD04551,DP027,25.8,0,Coimbatore,0,25.8,0
ORD04552,DP006,24.8,0,Vadodara,0,24.8,0
ORD04553,DP041,42.0,1,Vadodara,1,42.0,0
ORD04554,DP022,46.2,1,Bhopal,1,46.2,0
ORD04555,DP016,51.8,1,Vadodara,1,49.7,1
ORD04556,DP004,27.8,0,Delhi,0,27.8,0
ORD04557,DP008,25.4,0,Coimbatore,0,25.4,0
ORD04558,DP026,18.3,0,Indore,0,18.3,0
ORD04559,DP009,22.5,0,Delhi,0,22.5,0
ORD04560,DP026,36.7,1,Bangalore,0,36.7,0
ORD04561,DP025,35.5,1,Surat,1,35.5,0
ORD04562,DP034,24.2,0,Vadodara,0,24.2,0
ORD04564,DP050,44.0,1,Bhopal,1,44.0,0
ORD04565,DP005,24.0,0,Vadodara,0,24.0,0
ORD04566,DP001,45.1,1,Vadodara,1,45.1,0
ORD04568,DP025,30.1,0,Surat,0,30.1,0
ORD04569,DP027,36.5,1,Coimbatore,0,36.5,0
ORD04570,DP045,19.8,0,Indore,0,19.8,0
ORD04571,DP016,31.6,0,Indore,0,31.6,0
ORD04572,DP011,34.9,0,Delhi,0,34.9,0
ORD04573,DP024,19.2,0,Indore,0,19.2,0
ORD04575,DP009,20.9,0,Bangalore,0,20.9,0
ORD04576,DP023,57.3,1,Surat,1,49.7,1
ORD04577,DP039,24.9,0,Mumbai,0,24.9,0
ORD04578,DP039,41.3,1,Mumbai,0,41.3,0
ORD04579,DP013,32.0,0,Delhi,0,32.0,0
ORD04580,DP043,29.7,0,Coimbatore,0,29.7,0
ORD04581,DP036,29.7,0,Indore,0,29.7,0
ORD04582,DP044,21.6,0,Bhopal,0,21.6,0
ORD04583,DP023,35.3,1,Coimbatore,1,35.3,0
ORD04584,DP024,26.1,0,Indore,0,26.1,0
ORD04585,DP039,32.1,0,Surat,0,32.1,0
ORD04586,DP032,24.1,0,Bangalore,0,24.1,0
ORD04587,DP012,17.1,0,Bangalore,0,17.1,0
ORD04588,DP015,20.9,0,Indore,0,20.9,0
ORD04589,DP030,38.6,1,Delhi,0,38.6,0
ORD04590,DP043,25.1,0,Vadodara,0,25.1,0
ORD04591,DP001,17.7,0,Bangalore,0,17.7,0
ORD04592,DP027,25.8,0,Mumbai,0,25.8,0
ORD04593,DP028,19.6,0,Delhi,0,19.6,0
ORD04594,DP028,38.7,1,Delhi,0,38.7,0
ORD04595,DP020,28.9,0,Mumbai,0,28.9,0
ORD04596,DP021,24.5,0,Bhopal,0,24.5,0
ORD04597,DP020,24.7,0,Delhi,0,24.7,0
ORD04598,DP041,40.1,1,Surat,1,40.1,0
ORD04599,DP023,33.1,0,Coimbatore,0,33.1,0
ORD04600,DP014,30.0,0,Bangalore,0,30.0,0
ORD04601,DP022,28.8,0,Bangalore,0,28.8,0
ORD04602,DP027,27.0,0,Indore,0,27.0,0
ORD04603,DP029,25.6,0,Mumbai,0,25.6,0
ORD04604,DP001,24.8,0,Delhi,0,24.8,0
ORD04605,DP020,48.2,1,Vadodara,1,48.2,0
ORD04606,DP039,26.7,0,Delhi,0,26.7,0
ORD04607,DP006,34.4,0,Indore,0,34.4,0
ORD04608,DP012,26.4,0,Delhi,0,26.4,0
ORD04609,DP010,34.9,0,Indore,0,34.9,0
ORD04610,DP031,39.9,1,Coimbatore,1,39.9,0
ORD04611,DP040,43.8,1,Coimbatore,0,43.8,0
ORD04612,DP002,51.2,1,Coimbatore,1,49.7,1
ORD04613,DP027,28.9,0,Delhi,0,28.9,0
ORD04614,DP031,25.1,0,Bangalore,0,25.1,0
ORD04615,DP007,32.5,0,Indore,0,32.5,0
ORD04616,DP002,18.7,0,Bangalore,0,18.7,0
ORD04617,DP016,31.5,0,Mumbai,0,31.5,0
ORD04618,DP036,34.0,0,Surat,0,34.0,0
ORD04619,DP049,28.7,0,Surat,0,28.7,0
ORD04620,DP045,24.4,0,Mumbai,0,24.4,0
ORD04621,DP001,36.9,1,Indore,0,36.9,0
ORD04622,DP019,46.7,1,Surat,0,46.7,0
ORD04623,DP047,28.2,0,Indore,0,28.2,0
ORD04624,DP023,12.9,0,Mumbai,0,12.9,0
ORD04625,DP043,32.7,0,Bhopal,0,32.7,0
ORD04626,DP005,34.4,0,Mumbai,0,34.4,0
ORD04627,DP034,37.2,1,Bhopal,1,37.2,0
ORD04628,DP035,34.4,0,Vadodara,0,34.4,0
ORD04629,DP025,23.2,0,Vadodara,0,23.2,0
ORD04630,DP034,21.9,0,Delhi,0,21.9,0
ORD04631,DP031,34.3,0,Bangalore,0,34.3,0
ORD04633,DP022,31.5,0,Surat,0,31.5,0
ORD04634,DP013,31.7,0,Bangalore,0,31.7,0
ORD04635,DP023,39.6,1,Delhi,0,39.6,0
ORD04636,DP049,44.6,1,Indore,0,44.6,0
ORD04637,DP029,18.5,0,Mumbai,0,18.5,0
ORD04638,DP049,41.1,1,Mumbai,0,41.1,0
ORD04639,DP008,25.6,0,Bhopal,0,25.6,0
ORD04640,DP021,32.8,0,Delhi,0,32.8,0
ORD04641,DP041,30.4,0,Delhi,0,30.4,0
ORD04642,DP025,29.0,0,Indore,0,29.0,0
ORD04643,DP010,11.1,0,Delhi,0,11.1,0
ORD04644,DP048,15.0,0,Coimbatore,0,15.0,0
ORD04645,DP022,32.9,0,Surat,0,32.9,0
ORD04646,DP046,30.2,0,Coimbatore,0,30.2,0
ORD04647,DP036,31.5,0,Surat,0,31.5,0
ORD04649,DP029,19.3,0,Mumbai,0,19.3,0
ORD04650,DP044,32.4,0,Surat,0,32.4,0
ORD04651,DP003,37.4,1,Surat,0,37.4,0
ORD04652,DP001,35.1,1,Indore,0,35.1,0
ORD04653,DP033,20.3,0,Mumbai,0,20.3,0
ORD04654,DP024,31.6,0,Delhi,0,31.6,0
ORD04655,DP035,42.7,1,Bhopal,0,42.7,0
ORD04656,DP049,23.2,0,Bhopal,0,23.2,0
ORD04657,DP035,32.4,0,Surat,0,32.4,0
ORD04658,DP019,24.3,0,Vadodara,0,24.3,0
ORD04659,DP030,24.6,0,Coimbatore,0,24.6,0
ORD04660,DP039,40.1,1,Coimbatore,0,40.1,0
ORD04661,DP030,29.3,0,Vadodara,0,29.3,0
ORD04662,DP039,37.8,1,Surat,0,37.8,0
ORD04663,DP002,56.4,1,Bhopal,1,49.7,1
ORD04664,DP042,41.8,1,Surat,0,41.8,0
ORD04665,DP042,26.5,0,Mumbai,0,26.5,0
ORD04666,DP022,29.8,0,Coimbatore,0,29.8,0
ORD04667,DP024,34.2,0,Mumbai,0,34.2,0
ORD04668,DP021,34.5,0,Vadodara,1,34.5,0
ORD04669,DP010,40.3,1,Surat,1,40.3,0
ORD04670,DP005,31.5,0,Delhi,0,31.5,0
ORD04671,DP024,23.0,0,Surat,0,23.0,0
ORD04672,DP014,25.7,0,Delhi,0,25.7,0
ORD04673,DP010,26.0,0,Coimbatore,0,26.0,0
ORD04674,DP022,29.1,0,Bangalore,0,29.1,0
ORD04675,DP043,36.1,1,Delhi,0,36.1,0
ORD04676,DP028,24.5,0,Mumbai,0,24.5,0
ORD04677,DP019,29.0,0,Bangalore,0,29.0,0
ORD04678,DP011,30.5,0,Bhopal,0,30.5,0
ORD04680,DP044,25.6,0,Surat,0,25.6,0
ORD04681,DP035,32.6,0,Indore,0,32.6,0
ORD04682,DP009,19.4,0,Delhi,0,19.4,0
ORD04683,DP046,26.4,0,Delhi,0,26.4,0
ORD04684,DP026,21.0,0,Mumbai,0,21.0,0
ORD04685,DP013,19.2,0,Bhopal,0,19.2,0
ORD04686,DP046,25.8,0,Bhopal,0,25.8,0
ORD04687,DP006,28.6,0,Bangalore,0,28.6,0
ORD04688,DP044,12.8,0,Mumbai,0,12.8,0
ORD04689,DP012,30.8,0,Surat,0,30.8,0
ORD04690,DP028,17.7,0,Coimbatore,0,17.7,0
ORD04691,DP035,57.6,1,Bhopal,1,49.7,1
ORD04693,DP029,26.4,0,Vadodara,0,26.4,0
ORD04694,DP010,24.1,0,Delhi,0,24.1,0
ORD04695,DP020,26.7,0,Delhi,0,26.7,0
ORD04696,DP024,36.5,1,Mumbai,0,36.5,0
ORD04697,DP042,32.4,0,Bhopal,0,32.4,0
ORD04698,DP011,14.7,0,Bhopal,0,14.7,0
ORD04700,DP020,17.7,0,Vadodara,0,17.7,0
ORD04701,DP009,33.7,0,Indore,0,33.7,0
ORD04702,DP031,42.9,1,Coimbatore,1,42.9,0
ORD04703,DP012,36.5,1,Bhopal,1,36.5,0
ORD04704,DP023,32.6,0,Indore,0,32.6,0
ORD04705,DP016,25.0,0,Bhopal,0,25.0,0
ORD04706,DP050,34.3,0,Surat,0,34.3,0
ORD04707,DP016,40.7,1,Vadodara,0,40.7,0
ORD04709,DP016,24.9,0,Vadodara,0,24.9,0
ORD04710,DP011,31.2,0,Indore,0,31.2,0
ORD04711,DP007,26.1,0,Mumbai,0,26.1,0
ORD04712,DP050,33.0,0,Surat,0,33.0,0
ORD04713,DP008,29.0,0,Mumbai,0,29.0,0
ORD04714,DP049,26.9,0,Mumbai,0,26.9,0
ORD04715,DP001,29.2,0,Indore,0,29.2,0
ORD04716,DP006,27.5,0,Delhi,0,27.5,0
ORD04717,DP037,31.5,0,Delhi,0,31.5,0
ORD04718,DP039,21.1,0,Mumbai,0,21.1,0
ORD04719,DP046,31.9,0,Vadodara,0,31.9,0
ORD04720,DP013,31.5,0,Surat,0,31.5,0
ORD04721,DP007,34.3,0,Bhopal,0,34.3,0
ORD04722,DP007,12.8,0,Mumbai,0,12.8,0
